offset,IA,IB,IC,D1,D2
907500.0,99.99999999999478,-100.00079232999735,-149.99753906113042,1,1
907812.5,99.99999999999478,-100.00079232999735,-149.99753906113042,1,1
908125.0,99.99999999999478,-100.00079232999735,-149.99753906113042,1,1
908437.5,99.99999999999478,-100.00079232999735,-149.99753906113042,1,1
908750.0,99.99999999999478,-100.00079232999735,-149.99753906113042,1,1
909062.5,99.99999999999478,-100.00079232999735,-149.99753906113042,1,1
909375.0,99.99999999999478,-100.00079232999735,-149.99753906113042,1,1
909687.5,99.99999999999478,-100.00079232999735,-149.99753906113042,1,1
910000.0,99.99999999999478,-100.00079232999735,-149.99753906113042,1,1
910312.5,99.99999999999478,-100.00079232999735,-149.99753906113042,1,1
910625.0,99.99999999999478,-100.00079232999735,-149.99753906113042,1,1
910937.5,99.99999999999478,-100.00079232999735,-149.99753906113042,1,1
911250.0,99.99999999999478,-100.00079232999735,-149.99753906113042,1,1
911562.5,99.99999999999478,-100.00079232999735,-149.99753906113042,1,1
911875.0,99.99999999999478,-100.00079232999735,-149.99753906113042,1,1
912187.5,99.99999999999478,-100.00079232999735,-149.99753906113042,1,1
912500.0,99.99999999999478,-100.00079232999735,-149.99753906113042,1,1
912812.5,99.99999999999478,-100.00079232999735,-149.99753906113042,1,1
913125.0,99.99999999999478,-100.00079232999735,-149.99753906113042,1,1
913437.5,99.99999999999478,-100.00079232999735,-149.99753906113042,1,1
913750.0,99.99999999999478,-100.00079232999735,-149.99753906113042,1,1
914062.5,99.99999999999478,-100.00079232999735,-149.99753906113042,1,1
914375.0,99.99999999999478,-100.00079232999735,-149.99753906113042,1,1
914687.5,99.99999999999478,-100.00079232999735,-149.99753906113042,1,1
915000.0,99.99999999999478,-100.00079232999735,-149.99753906113042,1,1
915312.5,99.99999999999478,-100.00079232999735,-149.99753906113042,1,1
915625.0,99.99999999999478,-100.00079232999735,-149.99753906113042,1,1
915937.5,99.99999999999478,-100.00079232999735,-149.99753906113042,1,1
916250.0,99.99999999999478,-100.00079232999735,-149.99753906113042,1,1
916562.5,99.99999999999478,-100.00079232999735,-149.99753906113042,1,1
916875.0,99.99999999999478,-100.00079232999735,-149.99753906113042,1,1
917187.5,99.99999999999478,-100.00079232999735,-149.99753906113042,1,1
917500.0,99.99999999999478,-100.00079232999735,-149.99753906113042,1,1
917812.5,99.99999999999478,-100.00079232999735,-149.99753906113042,1,1
918125.0,99.99999999999478,-100.00079232999735,-149.99753906113042,1,1
918437.5,99.99999999999478,-100.00079232999735,-149.99753906113042,1,1
918750.0,99.99999999999478,-100.00079232999735,-149.99753906113042,1,1
919062.5,99.99999999999478,-100.00079232999735,-149.99753906113042,1,1
919375.0,99.99999999999478,-100.00079232999735,-149.99753906113042,1,1
919687.5,99.99999999999478,-100.00079232999735,-149.99753906113042,1,1
920000.0,99.99999999999478,-100.00079232999735,-149.99753906113042,1,1
920000.0,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
920312.5,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
920625.0,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
920937.5,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
921250.0,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
921562.5,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
921875.0,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
922187.5,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
922500.0,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
922812.5,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
923125.0,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
923437.5,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
923750.0,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
924062.5,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
924375.0,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
924687.5,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
925000.0,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
925312.5,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
925625.0,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
925937.5,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
926250.0,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
926562.5,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
926875.0,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
927187.5,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
927500.0,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
927812.5,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
928125.0,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
928437.5,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
928750.0,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
929062.5,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
929375.0,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
929687.5,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
930000.0,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
930312.5,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
930625.0,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
930937.5,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
931250.0,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
931562.5,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
931875.0,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
932187.5,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
932500.0,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
932812.5,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
933125.0,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
933437.5,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
933750.0,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
934062.5,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
934375.0,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
934687.5,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
935000.0,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
935312.5,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
935625.0,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
935937.5,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
936250.0,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
936562.5,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
936875.0,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
937187.5,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
937500.0,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
937812.5,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
938125.0,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
938437.5,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
938750.0,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
939062.5,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
939375.0,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
939687.5,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
940000.0,99.99999999999454,-100.00079108646216,-149.99754092644832,1,1
940000.0,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
940312.5,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
940625.0,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
940937.5,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
941250.0,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
941562.5,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
941875.0,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
942187.5,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
942500.0,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
942812.5,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
943125.0,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
943437.5,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
943750.0,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
944062.5,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
944375.0,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
944687.5,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
945000.0,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
945312.5,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
945625.0,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
945937.5,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
946250.0,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
946562.5,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
946875.0,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
947187.5,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
947500.0,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
947812.5,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
948125.0,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
948437.5,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
948750.0,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
949062.5,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
949375.0,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
949687.5,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
950000.0,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
950312.5,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
950625.0,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
950937.5,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
951250.0,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
951562.5,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
951875.0,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
952187.5,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
952500.0,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
952812.5,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
953125.0,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
953437.5,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
953750.0,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
954062.5,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
954375.0,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
954687.5,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
955000.0,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
955312.5,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
955625.0,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
955937.5,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
956250.0,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
956562.5,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
956875.0,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
957187.5,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
957500.0,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
957812.5,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
958125.0,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
958437.5,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
958750.0,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
959062.5,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
959375.0,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
959687.5,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
960000.0,99.9999999999943,-100.00078984291711,-149.99754279178097,1,1
960000.0,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
960312.5,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
960625.0,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
960937.5,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
961250.0,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
961562.5,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
961875.0,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
962187.5,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
962500.0,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
962812.5,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
963125.0,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
963437.5,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
963750.0,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
964062.5,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
964375.0,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
964687.5,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
965000.0,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
965312.5,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
965625.0,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
965937.5,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
966250.0,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
966562.5,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
966875.0,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
967187.5,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
967500.0,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
967812.5,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
968125.0,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
968437.5,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
968750.0,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
969062.5,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
969375.0,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
969687.5,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
970000.0,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
970312.5,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
970625.0,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
970937.5,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
971250.0,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
971562.5,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
971875.0,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
972187.5,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
972500.0,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
972812.5,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
973125.0,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
973437.5,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
973750.0,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
974062.5,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
974375.0,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
974687.5,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
975000.0,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
975312.5,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
975625.0,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
975937.5,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
976250.0,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
976562.5,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
976875.0,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
977187.5,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
977500.0,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
977812.5,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
978125.0,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
978437.5,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
978750.0,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
979062.5,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
979375.0,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
979687.5,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
980000.0,99.99999999999406,-100.0007885993819,-149.9975446570989,1,1
980000.0,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
980312.5,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
980625.0,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
980937.5,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
981250.0,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
981562.5,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
981875.0,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
982187.5,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
982500.0,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
982812.5,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
983125.0,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
983437.5,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
983750.0,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
984062.5,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
984375.0,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
984687.5,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
985000.0,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
985312.5,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
985625.0,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
985937.5,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
986250.0,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
986562.5,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
986875.0,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
987187.5,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
987500.0,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
987812.5,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
988125.0,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
988437.5,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
988750.0,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
989062.5,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
989375.0,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
989687.5,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
990000.0,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
990312.5,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
990625.0,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
990937.5,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
991250.0,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
991562.5,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
991875.0,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
992187.5,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
992500.0,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
992812.5,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
993125.0,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
993437.5,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
993750.0,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
994062.5,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
994375.0,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
994687.5,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
995000.0,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
995312.5,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
995625.0,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
995937.5,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
996250.0,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
996562.5,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
996875.0,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
997187.5,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
997500.0,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
997812.5,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
998125.0,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
998437.5,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
998750.0,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
999062.5,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
999375.0,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
999687.5,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
1000000.0,99.99999999999382,-100.00078735584668,-149.99754652241677,1,1
1000000.0,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1000312.5,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1000625.0,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1000937.5,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1001250.0,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1001562.5,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1001875.0,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1002187.5,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1002500.0,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1002812.5,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1003125.0,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1003437.5,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1003750.0,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1004062.5,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1004375.0,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1004687.5,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1005000.0,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1005312.5,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1005625.0,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1005937.5,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1006250.0,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1006562.5,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1006875.0,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1007187.5,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1007500.0,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1007812.5,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1008125.0,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1008437.5,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1008750.0,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1009062.5,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1009375.0,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1009687.5,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1010000.0,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1010312.5,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1010625.0,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1010937.5,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1011250.0,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1011562.5,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1011875.0,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1012187.5,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1012500.0,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1012812.5,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1013125.0,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1013437.5,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1013750.0,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1014062.5,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1014375.0,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1014687.5,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1015000.0,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1015312.5,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1015625.0,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1015937.5,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1016250.0,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1016562.5,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1016875.0,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1017187.5,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1017500.0,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1017812.5,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1018125.0,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1018437.5,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1018750.0,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1019062.5,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1019375.0,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1019687.5,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1020000.0,99.99999999999356,-100.00078611231147,-149.99754838773464,1,1
1020000.0,99.99999999999329,-100.00078486877626,-149.9975502530525,1,1
1020312.5,99.99999999999329,-100.00078486877626,-149.9975502530525,1,1
1020625.0,99.99999999999329,-100.00078486877626,-149.9975502530525,1,1
1020937.5,99.99999999999329,-100.00078486877626,-149.9975502530525,1,1
1021250.0,99.99999999999329,-100.00078486877626,-149.9975502530525,1,1
1021562.5,99.99999999999329,-100.00078486877626,-149.9975502530525,1,1
1021875.0,99.99999999999329,-100.00078486877626,-149.9975502530525,1,1
1022187.5,99.99999999999329,-100.00078486877626,-149.9975502530525,1,1
1022500.0,99.99999999999329,-100.00078486877626,-149.9975502530525,1,1
1022812.5,99.99999999999329,-100.00078486877626,-149.9975502530525,1,1
1023125.0,99.99999999999329,-100.00078486877626,-149.9975502530525,1,1
1023437.5,99.99999999999329,-100.00078486877626,-149.9975502530525,1,1
1023750.0,99.99999999999329,-100.00078486877626,-149.9975502530525,1,1
1024062.5,99.99999999999329,-100.00078486877626,-149.9975502530525,1,1
1024375.0,99.99999999999329,-100.00078486877626,-149.9975502530525,1,1
1024687.5,99.99999999999329,-100.00078486877626,-149.9975502530525,1,1
1025000.0,99.99999999999329,-100.00078486877626,-149.9975502530525,1,1
1025312.5,99.99999999999329,-100.00078486877626,-149.9975502530525,1,1
1025625.0,99.99999999999329,-100.00078486877626,-149.9975502530525,1,1
1025937.5,99.99999999999329,-100.00078486877626,-149.9975502530525,1,1
1026250.0,99.99999999999329,-100.00078486877626,-149.9975502530525,1,1
1026562.5,99.99999999999329,-100.00078486877626,-149.9975502530525,1,1
1026875.0,99.99999999999329,-100.00078486877626,-149.9975502530525,1,1
1027187.5,99.99999999999329,-100.00078486877626,-149.9975502530525,1,1
1027500.0,99.99999999999329,-100.00078486877626,-149.9975502530525,1,1
1027812.5,99.99999999999329,-100.00078486877626,-149.9975502530525,1,1
1028125.0,99.99999999999329,-100.00078486877626,-149.9975502530525,1,1
1028437.5,99.99999999999329,-100.00078486877626,-149.9975502530525,1,1
1028750.0,99.99999999999329,-100.00078486877626,-149.9975502530525,1,1
1029062.5,99.99999999999329,-100.00078486877626,-149.9975502530525,1,1
